id,tournament_id,stadie_id,match_order,match_ret,winner_code,winner_name,winner_citizenship,winner_age,loser_code,loser_name,loser_citizenship,loser_age,winner_seed,loser_seed,match_score,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,stats_url,match_duration,win_aces,win_double_faults,win_first_serves_in,win_first_serves_total,win_first_serve_points_won,win_first_serve_points_total,win_second_serve_points_won,win_second_serve_points_total,win_break_points_saved,win_break_points_serve_total,win_service_points_won,win_service_points_total,win_first_serve_return_won,win_first_serve_return_total,win_second_serve_return_won,win_second_serve_return_total,win_break_points_converted,win_break_points_return_total,win_service_games_played,win_return_games_played,win_return_points_won,win_return_points_total,win_total_points_won,win_total_points_total,win_winners,win_forced_errors,win_unforced_errors,win_net_points_won,win_net_points_total,win_fastest_first_serves_kmh,win_average_first_serves_kmh,win_fastest_second_serve_kmh,win_average_second_serve_kmh,los_aces,los_double_faults,los_first_serves_in,los_first_serves_total,los_first_serve_points_won,los_first_serve_points_total,los_second_serve_points_won,los_second_serve_points_total,los_break_points_saved,los_break_points_serve_total,los_service_points_won,los_service_points_total,los_first_serve_return_won,los_first_serve_return_total,los_second_serve_return_won,los_second_serve_return_total,los_break_points_converted,los_break_points_return_total,los_service_games_played,los_return_games_played,los_return_points_won,los_return_points_total,los_total_points_won,los_total_points_total,los_winners,los_forced_errors,los_unforced_errors,los_net_points_won,los_net_points_total,los_fastest_first_serves_kmh,los_average_first_serves_kmh,los_fastest_second_serve_kmh,los_average_second_serve_kmh
2018-540-f586-w367-R64,2018-540,R64,25,,f586,Thomas Fabbiano,ITA,29.102,w367,Stan Wawrinka,SUI,33.263,Q,,76(7) 63 76(6),3,0,20,15,2,0,https://www.atptour.com/en/scores/2018/540/MS047/match-stats?isLive=False,160,4,6,68,121,52,68,28,53,4,5,80,121,23,76,23,47,2,6,18,17,46,123,126,244,,,,,,,,,,17,2,76,123,53,76,24,47,4,6,77,123,16,68,25,53,1,5,17,18,41,121,118,244,,,,,,,,,
2018-540-g858-d923-R64,2018-540,R64,20,,g858,Ernests Gulbis,LAT,29.841,d923,Damir Dzumhur,BIH,26.118,Q,27,26 64 63 16 63,3,2,21,22,0,0,https://www.atptour.com/en/scores/2018/540/MS054/match-stats?isLive=False,181,14,7,82,132,58,82,22,50,6,12,80,132,23,82,26,43,5,14,22,21,49,125,129,257,,,,,,,,,,5,5,82,125,59,82,17,43,9,14,76,125,24,82,28,50,6,12,21,22,52,132,128,257,,,,,,,,,
2018-540-i186-be54-R64,2018-540,R64,7,,i186,John Isner,USA,33.185,be54,Ruben Bemelmans,BEL,30.467,9,Q,61 64 67(6) 67(3) 75,3,2,31,24,0,2,https://www.atptour.com/en/scores/2018/540/MS044/match-stats?isLive=False,226,64,3,121,154,97,121,20,33,3,3,117,154,30,113,29,65,4,10,28,27,59,178,176,332,,,,,,,,,,7,5,113,178,83,113,36,65,6,10,119,178,24,121,13,33,0,3,27,28,37,154,156,332,,,,,,,,,
2018-540-k435-ma30-R64,2018-540,R64,18,,k435,Philipp Kohlschreiber,GER,34.712,ma30,Gilles Muller,LUX,35.147,25,,76(6) 76(4) 76(3),3,0,21,18,3,0,https://www.atptour.com/en/scores/2018/540/MS038/match-stats?isLive=False,149,24,2,77,116,65,77,27,39,4,4,92,116,15,86,22,42,0,6,20,19,37,128,129,244,,,,,,,,,,28,10,86,128,71,86,20,42,6,6,91,128,12,77,12,39,0,4,19,20,24,116,115,244,,,,,,,,,
2018-540-ke17-h756-R64,2018-540,R64,12,,ke17,Nick Kyrgios,AUS,23.182,h756,Robin Haase,NED,31.239,15,,63 64 75,3,0,19,12,0,0,https://www.atptour.com/en/scores/2018/540/MS052/match-stats?isLive=False,96,19,9,47,80,43,47,18,33,2,4,61,80,18,58,20,33,5,8,16,15,38,91,99,171,,,,,,,,,,7,4,58,91,40,58,13,33,3,8,53,91,4,47,15,33,2,4,15,16,19,80,72,171,,,,,,,,,
2018-540-ke29-b837-R64,2018-540,R64,26,,ke29,Karen Khachanov,RUS,22.115,b837,Marcos Baghdatis,CYP,33.043,,,63 64 36 67(4) 75,3,2,28,25,0,1,https://www.atptour.com/en/scores/2018/540/MS048/match-stats?isLive=False,195,34,6,108,167,88,108,24,59,14,17,112,167,22,93,27,58,5,10,26,27,49,151,161,318,,,,,,,,,,14,9,93,151,71,93,31,58,5,10,102,151,20,108,35,59,3,17,27,26,55,167,157,318,,,,,,,,,
2018-540-mc65-l503-R64,2018-540,R64,29,,mc65,Gael Monfils,FRA,31.836,l503,Paolo Lorenzi,ITA,36.548,,,36 63 76(5) 76(3),3,1,23,21,2,0,https://www.atptour.com/en/scores/2018/540/MS037/match-stats?isLive=False,173,12,3,81,131,61,81,27,50,3,7,88,131,26,78,24,61,4,11,23,21,50,139,138,270,,,,,,,,,,7,3,78,139,52,78,37,61,7,11,89,139,20,81,23,50,4,7,21,23,43,131,132,270,,,,,,,,,
2018-540-me82-h940-R64,2018-540,R64,16,,me82,Adrian Mannarino,FRA,30.01,h940,Ryan Harrison,USA,26.153,22,,75 75 76(4),3,0,21,16,1,0,https://www.atptour.com/en/scores/2018/540/MS034/match-stats?isLive=False,155,9,3,68,116,50,68,27,48,3,6,77,116,25,73,20,41,5,9,19,18,45,114,122,230,,,,,,,,,,10,3,73,114,48,73,21,41,4,9,69,114,18,68,21,48,3,6,18,19,39,116,108,230,,,,,,,,,
2018-540-mk66-j551-R64,2018-540,R64,27,,mk66,Mackenzie McDonald,USA,23.212,j551,Nicolas Jarry,CHI,22.725,,,76(5) 57 36 62 119,3,2,32,30,1,0,https://www.atptour.com/en/scores/2018/540/MS041/match-stats?isLive=False,211,6,1,147,198,101,147,28,51,7,11,129,198,28,117,25,58,4,10,31,31,53,175,182,373,,,,,,,,,,24,7,117,175,89,117,33,58,6,10,122,175,46,147,23,51,4,11,31,31,69,198,191,373,,,,,,,,,
2018-540-mm58-g476-R64,2018-540,R64,28,,mm58,Daniil Medvedev,RUS,22.392,g476,Guillermo Garcia-Lopez,ESP,35.077,,,63 64 62,3,0,18,9,0,0,https://www.atptour.com/en/scores/2018/540/MS035/match-stats?isLive=False,93,10,5,52,86,42,52,21,34,5,5,63,86,16,51,13,22,4,9,14,13,29,73,92,159,,,,,,,,,,2,5,51,73,35,51,9,22,5,9,44,73,10,52,13,34,0,5,13,14,23,86,67,159,,,,,,,,,
2018-540-n409-k926-R64,2018-540,R64,2,,n409,Rafael Nadal,ESP,32.08,k926,Mikhail Kukushkin,KAZ,30.518,2,,64 63 64,3,0,18,11,0,0,https://www.atptour.com/en/scores/2018/540/MS063/match-stats?isLive=False,143,5,3,67,101,43,67,24,34,11,13,67,101,27,65,12,25,5,13,15,14,39,90,106,191,,,,,,,,,,3,1,65,90,38,65,13,25,8,13,51,90,24,67,10,34,2,13,14,15,34,101,85,191,,,,,,,,,
2018-540-n552-ta46-R64,2018-540,R64,17,,n552,Kei Nishikori,JPN,28.51,ta46,Bernard Tomic,AUS,25.698,24,LL,26 63 76(7) 75,3,1,22,20,1,0,https://www.atptour.com/en/scores/2018/540/MS053/match-stats?isLive=False,163,24,4,84,131,64,84,27,47,4,7,91,131,24,95,30,52,3,11,21,21,54,147,145,278,,,,,,,,,,16,4,95,147,71,95,22,52,8,11,93,147,20,84,20,47,3,7,21,21,40,131,133,278,,,,,,,,,
2018-540-pc11-c977-R64,2018-540,R64,3,,pc11,Guido Pella,ARG,28.126,c977,Marin Cilic,CRO,29.763,,3,36 16 64 76(3) 75,3,2,24,27,1,0,https://www.atptour.com/en/scores/2018/540/MS040/match-stats?isLive=False,193,14,0,96,143,63,96,31,47,7,13,94,143,19,93,27,54,4,13,26,25,46,147,140,290,,,,,,,,,,27,8,93,147,74,93,27,54,9,13,101,147,33,96,16,47,6,13,25,26,49,143,150,290,,,,,,,,,
2018-540-pd31-su55-R64,2018-540,R64,19,,pd31,Benoit Paire,FRA,29.15,su55,Denis Shapovalov,CAN,19.215,,26,06 62 64 76(3),3,1,19,18,1,0,https://www.atptour.com/en/scores/2018/540/MS057/match-stats?isLive=False,132,9,10,74,116,60,74,16,42,8,11,76,116,16,62,23,53,3,11,19,18,39,115,115,231,,,,,,,,,,6,7,62,115,46,62,30,53,8,11,76,115,14,74,26,42,3,11,18,19,40,116,116,231,,,,,,,,,
2018-540-q927-sc77-R64,2018-540,R64,8,,q927,Sam Querrey,USA,30.736,sc77,Sergiy Stakhovsky,UKR,32.489,11,WC,76(4) 63 63,3,0,19,12,1,0,https://www.atptour.com/en/scores/2018/540/MS036/match-stats?isLive=False,109,17,5,60,93,54,60,15,33,2,2,69,93,18,69,22,36,3,5,16,15,40,105,109,198,,,,,,,,,,8,4,69,105,51,69,14,36,2,5,65,105,6,60,18,33,0,2,15,16,24,93,89,198,,,,,,,,,
2018-540-r975-mh30-R64,2018-540,R64,10,,r975,Milos Raonic,CAN,27.516,mh30,John Millman,AUS,29.051,13,,76(4) 76(4) 76(4),3,0,21,18,3,0,https://www.atptour.com/en/scores/2018/540/MS043/match-stats?isLive=False,158,34,5,80,115,68,80,19,35,1,2,87,115,23,82,14,39,1,4,19,20,37,121,124,236,,,,,,,,,,3,1,82,121,59,82,25,39,3,4,84,121,12,80,16,35,1,2,20,19,28,115,112,236,,,,,,,,,
2018-540-sd32-bk40-R64,2018-540,R64,30,,sd32,Gilles Simon,FRA,33.516,bk40,Matteo Berrettini,ITA,22.223,,,63 76(4) 62,3,0,19,11,1,0,https://www.atptour.com/en/scores/2018/540/MS058/match-stats?isLive=False,117,6,2,49,88,44,49,24,39,6,7,68,88,10,42,23,41,4,6,16,14,33,83,101,171,,,,,,,,,,12,3,42,83,32,42,18,41,2,6,50,83,5,49,15,39,1,7,14,16,20,88,70,171,,,,,,,,,
2018-540-sl28-k336-R64,2018-540,R64,31,,sl28,Jan-Lennard Struff,GER,28.188,k336,Ivo Karlovic,CRO,39.346,,,67(5) 36 76(4) 76(4) 1311,3,2,36,36,2,1,https://www.atptour.com/en/scores/2018/540/MS033/match-stats?isLive=False,235,31,7,110,195,96,110,56,85,2,3,152,195,27,154,27,62,1,6,36,36,54,216,206,411,,,,,,,,,,61,6,154,216,127,154,35,62,5,6,162,216,14,110,29,85,1,3,36,36,43,195,205,411,,,,,,,,,
2018-540-td51-b747-R64,2018-540,R64,32,,td51,Frances Tiafoe,USA,20.451,b747,Julien Benneteau,FRA,36.534,,,46 63 64 62,3,1,22,15,0,0,https://www.atptour.com/en/scores/2018/540/MS049/match-stats?isLive=False,137,22,2,53,98,45,53,27,45,2,4,72,98,23,66,22,39,6,7,18,19,45,105,117,203,,,,,,,,,,13,9,66,105,43,66,17,39,1,7,60,105,8,53,18,45,2,4,19,18,26,98,86,203,,,,,,,,,
2018-540-te51-dc58-R64,2018-540,R64,21,,te51,Stefanos Tsitsipas,GRE,19.889,dc58,Jared Donaldson,USA,21.731,31,,63 62 36 46 63,3,2,25,20,0,0,https://www.atptour.com/en/scores/2018/540/MS046/match-stats?isLive=False,205,18,3,81,127,62,81,27,46,2,5,89,127,21,85,46,79,5,21,23,22,67,164,156,291,,,,,,,,,,8,9,85,164,64,85,33,79,16,21,97,164,19,81,19,46,3,5,22,23,38,127,135,291,,,,,,,,,
2018-540-v708-sm37-R64,2018-540,R64,11,,v708,Jiri Vesely,CZE,24.978,sm37,Diego Schwartzman,ARG,25.879,,14,63 64 76(3),3,0,19,13,1,0,https://www.atptour.com/en/scores/2018/540/MS060/match-stats?isLive=False,133,17,7,74,111,54,74,17,37,7,9,71,111,23,60,10,27,4,6,17,15,33,87,104,198,,,,,,,,,,7,1,60,87,37,60,17,27,2,6,54,87,20,74,20,37,2,9,15,17,40,111,94,198,,,,,,,,,
2018-540-z355-fb98-R64,2018-540,R64,4,,z355,Alexander Zverev,GER,21.201,fb98,Taylor Fritz,USA,20.68,4,,64 57 67(0) 61 62,3,2,29,21,0,1,https://www.atptour.com/en/scores/2018/540/MS055/match-stats?isLive=False,192,11,3,100,148,78,100,26,48,6,7,104,148,12,83,44,68,5,16,26,24,56,151,160,299,,,,,,,,,,13,9,83,151,71,83,24,68,11,16,95,151,22,100,22,48,1,7,24,26,44,148,139,299,,,,,,,,,
2018-540-a678-k435-R32,2018-540,R32,5,,a678,Kevin Anderson,RSA,32.123,k435,Philipp Kohlschreiber,GER,34.712,8,25,63 75 75,3,0,20,13,0,0,https://www.atptour.com/en/scores/2018/540/MS019/match-stats?isLive=False,127,22,4,61,88,53,61,15,27,3,4,68,88,24,59,13,38,4,7,17,16,37,97,105,185,,,,,,,,,,5,3,59,97,35,59,25,38,3,7,60,97,8,61,12,27,1,4,16,17,20,88,80,185,,,,,,,,,
2018-540-d643-e831-R32,2018-540,R32,8,,d643,Novak Djokovic,SRB,31.112,e831,Kyle Edmund,GBR,23.483,12,21,46 63 62 64,3,1,22,15,0,0,https://www.atptour.com/en/scores/2018/540/MS025/match-stats?isLive=False,174,18,2,77,104,63,77,15,27,4,5,78,104,28,81,27,54,4,17,19,18,55,135,133,239,,,,,,,,,,11,4,81,135,53,81,27,54,13,17,80,135,14,77,12,27,1,5,18,19,26,104,106,239,,,,,,,,,
2018-540-d683-pd31-R32,2018-540,R32,4,,d683,Juan Martin del Potro,ARG,29.776,pd31,Benoit Paire,FRA,29.15,5,,64 76(4) 63,3,0,19,13,1,0,https://www.atptour.com/en/scores/2018/540/MS028/match-stats?isLive=False,144,7,6,55,96,44,55,20,41,3,6,64,96,12,47,26,46,5,12,17,15,38,93,102,189,,,,,,,,,,10,5,47,93,35,47,20,46,7,12,55,93,11,55,21,41,3,6,15,17,32,96,87,189,,,,,,,,,
2018-540-f324-sl28-R32,2018-540,R32,1,,f324,Roger Federer,SUI,36.9,sl28,Jan-Lennard Struff,GER,28.188,1,,63 75 62,3,0,19,10,0,0,https://www.atptour.com/en/scores/2018/540/MS016/match-stats?isLive=False,94,10,2,40,74,37,40,23,34,0,0,60,74,19,56,23,44,4,14,15,14,42,100,102,174,,,,,,,,,,11,6,56,100,37,56,21,44,10,14,58,100,3,40,11,34,0,0,14,15,14,74,72,174,,,,,,,,,
2018-540-g858-z355-R32,2018-540,R32,3,,g858,Ernests Gulbis,LAT,29.841,z355,Alexander Zverev,GER,21.201,Q,4,76(2) 46 57 63 60,3,2,28,22,1,0,https://www.atptour.com/en/scores/2018/540/MS027/match-stats?isLive=False,200,18,8,109,157,80,109,28,48,10,13,108,157,22,80,19,47,5,6,25,25,41,127,149,284,,,,,,,,,,8,5,80,127,58,80,28,47,1,6,86,127,29,109,20,48,3,13,25,25,49,157,135,284,,,,,,,,,
2018-540-i186-a829-R32,2018-540,R32,6,,i186,John Isner,USA,33.185,a829,Radu Albot,MDA,28.642,9,,63 63 64,3,0,18,10,0,0,https://www.atptour.com/en/scores/2018/540/MS022/match-stats?isLive=False,96,21,3,60,73,50,60,7,13,0,0,57,73,19,53,11,24,4,4,14,14,30,77,87,150,,,,,,,,,,1,2,53,77,34,53,13,24,0,4,47,77,10,60,6,13,0,0,14,14,16,73,63,150,,,,,,,,,
2018-540-ke29-td51-R32,2018-540,R32,14,,ke29,Karen Khachanov,RUS,22.115,td51,Frances Tiafoe,USA,20.451,,,46 46 76(3) 62 61,3,2,27,21,1,0,https://www.atptour.com/en/scores/2018/540/MS024/match-stats?isLive=False,177,33,9,94,137,76,94,20,43,3,5,96,137,25,92,39,69,5,12,23,25,64,161,160,298,,,,,,,,,,11,10,92,161,67,92,30,69,7,12,97,161,18,94,23,43,2,5,25,23,41,137,138,298,,,,,,,,,
2018-540-mc65-q927-R32,2018-540,R32,7,,mc65,Gael Monfils,FRA,31.836,q927,Sam Querrey,USA,30.736,,11,57 64 64 62,3,1,23,17,0,0,https://www.atptour.com/en/scores/2018/540/MS018/match-stats?isLive=False,128,18,2,83,109,64,83,16,26,1,2,80,109,17,69,20,43,4,9,20,20,37,112,117,221,,,,,,,,,,22,2,69,112,52,69,23,43,5,9,75,112,19,83,10,26,1,2,20,20,29,109,104,221,,,,,,,,,
2018-540-me82-mm58-R32,2018-540,R32,12,,me82,Adrian Mannarino,FRA,30.01,mm58,Daniil Medvedev,RUS,22.392,22,,64 63 46 57 63,3,2,27,23,0,0,https://www.atptour.com/en/scores/2018/540/MS017/match-stats?isLive=False,192,8,1,93,139,64,93,22,46,4,11,86,139,24,76,40,68,9,14,25,25,64,144,150,283,,,,,,,,,,12,4,76,144,52,76,28,68,5,14,80,144,29,93,24,46,7,11,25,25,53,139,133,283,,,,,,,,,
2018-540-mk66-pc11-R32,2018-540,R32,15,,mk66,Mackenzie McDonald,USA,23.212,pc11,Guido Pella,ARG,28.126,,,64 64 76(6),3,0,19,14,1,0,https://www.atptour.com/en/scores/2018/540/MS020/match-stats?isLive=False,121,11,2,74,104,60,74,16,30,2,2,76,104,13,64,15,31,2,4,17,16,28,95,104,199,,,,,,,,,,14,0,64,95,51,64,16,31,2,4,67,95,14,74,14,30,0,2,16,17,28,104,95,199,,,,,,,,,
2018-540-n409-dh58-R32,2018-540,R32,2,,n409,Rafael Nadal,ESP,32.08,dh58,Alex de Minaur,AUS,19.376,2,,61 62 64,3,0,18,7,0,0,https://www.atptour.com/en/scores/2018/540/MS031/match-stats?isLive=False,122,5,1,44,76,34,44,23,32,3,3,57,76,17,43,17,34,5,12,13,12,34,77,91,153,,,,,,,,,,8,5,43,77,26,43,17,34,7,12,43,77,10,44,9,32,0,3,12,13,19,76,62,153,,,,,,,,,
2018-540-n552-ke17-R32,2018-540,R32,10,,n552,Kei Nishikori,JPN,28.51,ke17,Nick Kyrgios,AUS,23.182,24,15,61 76(3) 64,3,0,19,11,1,0,https://www.atptour.com/en/scores/2018/540/MS026/match-stats?isLive=False,97,7,1,60,86,48,60,18,26,0,1,66,86,14,52,15,29,4,8,16,14,29,81,95,167,,,,,,,,,,13,4,52,81,38,52,14,29,4,8,52,81,12,60,8,26,1,1,14,16,20,86,72,167,,,,,,,,,
2018-540-r975-db59-R32,2018-540,R32,9,,r975,Milos Raonic,CAN,27.516,db59,Dennis Novak,AUT,24.846,13,Q,76(5) 46 75 62,3,1,24,19,1,0,https://www.atptour.com/en/scores/2018/540/MS021/match-stats?isLive=False,152,28,3,76,109,66,76,21,33,3,5,87,109,38,110,18,36,4,11,21,22,56,146,143,255,,,,,,,,,,7,2,110,146,72,110,18,36,7,11,90,146,10,76,12,33,2,5,22,21,22,109,112,255,,,,,,,,,
2018-540-sd32-e690-R32,2018-540,R32,16,,sd32,Gilles Simon,FRA,33.516,e690,Matthew Ebden,AUS,30.602,,,61 67(3) 63 76(2),3,1,25,17,1,1,https://www.atptour.com/en/scores/2018/540/MS029/match-stats?isLive=False,171,7,2,93,139,66,93,29,46,7,8,95,139,24,91,24,42,4,11,22,20,48,133,143,272,,,,,,,,,,15,12,91,133,67,91,18,42,7,11,85,133,27,93,17,46,1,8,20,22,44,139,129,272,,,,,,,,,
2018-540-te51-f586-R32,2018-540,R32,13,,te51,Stefanos Tsitsipas,GRE,19.889,f586,Thomas Fabbiano,ITA,29.102,31,Q,62 61 64,3,0,18,7,0,0,https://www.atptour.com/en/scores/2018/540/MS023/match-stats?isLive=False,91,11,3,51,75,37,51,11,24,3,6,48,75,23,44,15,24,8,12,13,12,38,68,86,143,,,,,,,,,,1,4,44,68,21,44,9,24,4,12,30,68,14,51,13,24,3,6,12,13,27,75,57,143,,,,,,,,,
2018-540-v708-f510-R32,2018-540,R32,11,,v708,Jiri Vesely,CZE,24.978,f510,Fabio Fognini,ITA,31.107,,19,76(4) 36 63 62,3,1,22,17,1,0,https://www.atptour.com/en/scores/2018/540/MS030/match-stats?isLive=False,174,17,2,98,132,73,98,20,34,13,14,93,132,22,86,27,44,3,6,19,20,49,130,142,262,,,,,,,,,,5,4,86,130,64,86,17,44,3,6,81,130,25,98,14,34,1,14,20,19,39,132,120,262,,,,,,,,,
2018-540-a678-mc65-R16,2018-540,R16,4,,a678,Kevin Anderson,RSA,32.123,mc65,Gael Monfils,FRA,31.836,8,,76(4) 76(2) 57 76(4),3,1,26,25,3,0,https://www.atptour.com/en/scores/2018/540/MS009/match-stats?isLive=False,209,20,6,103,158,84,103,30,55,1,5,114,158,28,116,26,49,3,12,27,24,54,165,168,323,,,,,,,,,,9,4,116,165,88,116,23,49,9,12,111,165,19,103,25,55,4,5,24,27,44,158,155,323,,,,,,,,,
2018-540-d643-ke29-R16,2018-540,R16,6,,d643,Novak Djokovic,SRB,31.112,ke29,Karen Khachanov,RUS,22.115,12,,64 62 62,3,0,18,8,0,0,https://www.atptour.com/en/scores/2018/540/MS012/match-stats?isLive=False,106,2,1,46,65,36,46,11,19,1,3,47,65,22,50,21,34,7,14,13,13,43,84,90,149,,,,,,,,,,4,1,50,84,28,50,13,34,7,14,41,84,10,46,8,19,2,3,13,13,18,65,59,149,,,,,,,,,
2018-540-d683-sd32-R16,2018-540,R16,3,,d683,Juan Martin del Potro,ARG,29.776,sd32,Gilles Simon,FRA,33.516,5,,76(1) 76(5) 57 76(5),3,1,26,25,3,0,https://www.atptour.com/en/scores/2018/540/MS014/match-stats?isLive=False,264,27,4,111,169,83,111,27,58,10,15,110,169,27,116,53,85,4,20,25,26,80,201,190,370,,,,,,,,,,13,5,116,201,89,116,32,85,16,20,121,201,28,111,31,58,5,15,26,25,59,169,180,370,,,,,,,,,
2018-540-f324-me82-R16,2018-540,R16,1,,f324,Roger Federer,SUI,36.9,me82,Adrian Mannarino,FRA,30.01,1,22,60 75 64,3,0,19,9,0,0,https://www.atptour.com/en/scores/2018/540/MS008/match-stats?isLive=False,105,13,0,51,76,46,51,13,25,4,4,59,76,35,77,12,23,5,12,14,14,47,100,106,176,,,,,,,,,,6,2,77,100,42,77,11,23,7,12,53,100,5,51,12,25,0,4,14,14,17,76,70,176,,,,,,,,,
2018-540-i186-te51-R16,2018-540,R16,5,,i186,John Isner,USA,33.185,te51,Stefanos Tsitsipas,GRE,19.889,9,31,64 76(8) 76(4),3,0,20,16,2,0,https://www.atptour.com/en/scores/2018/540/MS011/match-stats?isLive=False,126,22,2,77,100,68,77,14,23,1,1,82,100,13,65,17,44,1,3,18,18,30,109,112,209,,,,,,,,,,18,5,65,109,52,65,27,44,2,3,79,109,9,77,9,23,0,1,18,18,18,100,97,209,,,,,,,,,
2018-540-n409-v708-R16,2018-540,R16,2,,n409,Rafael Nadal,ESP,32.08,v708,Jiri Vesely,CZE,24.978,2,,63 63 64,3,0,18,10,0,0,https://www.atptour.com/en/scores/2018/540/MS015/match-stats?isLive=False,113,9,1,50,73,39,50,17,23,0,1,56,73,22,53,14,31,5,8,14,14,36,84,92,157,,,,,,,,,,8,2,53,84,31,53,17,31,3,8,48,84,11,50,6,23,1,1,14,14,17,73,65,157,,,,,,,,,
2018-540-n552-g858-R16,2018-540,R16,8,,n552,Kei Nishikori,JPN,28.51,g858,Ernests Gulbis,LAT,29.841,24,Q,46 76(5) 76(10) 61,3,1,24,19,2,0,https://www.atptour.com/en/scores/2018/540/MS013/match-stats?isLive=False,208,7,7,96,147,76,96,27,51,7,8,103,147,19,79,22,53,2,8,23,20,41,132,144,279,,,,,,,,,,18,4,79,132,60,79,31,53,6,8,91,132,20,96,24,51,1,8,20,23,44,147,135,279,,,,,,,,,
2018-540-r975-mk66-R16,2018-540,R16,7,,r975,Milos Raonic,CAN,27.516,mk66,Mackenzie McDonald,USA,23.212,13,,63 64 67(5) 62,3,1,24,16,0,1,https://www.atptour.com/en/scores/2018/540/MS010/match-stats?isLive=False,151,37,6,71,107,63,71,21,36,0,0,84,107,27,84,18,40,4,14,20,20,45,124,129,231,,,,,,,,,,5,6,84,124,57,84,22,40,10,14,79,124,8,71,15,36,0,0,20,20,23,107,102,231,,,,,,,,,
2018-540-a678-f324-QF,2018-540,QF,1,,a678,Kevin Anderson,RSA,32.123,f324,Roger Federer,SUI,36.9,8,1,26 67(5) 75 64 1311,3,2,34,33,0,1,https://www.atptour.com/en/scores/2018/540/MS004/match-stats?isLive=False,254,27,3,139,208,106,139,36,69,9,12,142,208,26,123,22,54,4,7,34,33,48,177,190,385,,,,,,,,,,17,1,123,177,97,123,32,54,3,7,129,177,33,139,33,69,3,12,33,34,66,208,195,385,,,,,,,,,
2018-540-d643-n552-QF,2018-540,QF,4,,d643,Novak Djokovic,SRB,31.112,n552,Kei Nishikori,JPN,28.51,12,24,63 36 62 62,3,1,21,13,0,0,https://www.atptour.com/en/scores/2018/540/MS006/match-stats?isLive=False,155,6,3,61,91,52,61,12,30,4,7,64,91,33,80,21,37,7,14,17,17,54,117,118,208,,,,,,,,,,3,1,80,117,47,80,16,37,7,14,63,117,9,61,18,30,3,7,17,17,27,91,90,208,,,,,,,,,
2018-540-i186-r975-QF,2018-540,QF,3,,i186,John Isner,USA,33.185,r975,Milos Raonic,CAN,27.516,9,13,67(5) 76(7) 64 63,3,1,25,20,1,1,https://www.atptour.com/en/scores/2018/540/MS005/match-stats?isLive=False,162,26,4,87,120,78,87,18,33,1,1,96,120,19,93,19,40,3,6,22,23,38,133,134,253,,,,,,,,,,32,6,93,133,74,93,21,40,3,6,95,133,9,87,15,33,0,1,23,22,24,120,119,253,,,,,,,,,
2018-540-n409-d683-QF,2018-540,QF,2,,n409,Rafael Nadal,ESP,32.08,d683,Juan Martin del Potro,ARG,29.776,2,5,75 67(7) 46 64 64,3,2,29,26,0,1,https://www.atptour.com/en/scores/2018/540/MS007/match-stats?isLive=False,288,3,5,116,166,86,116,31,50,5,7,117,166,25,111,35,64,4,10,28,27,60,175,177,341,,,,,,,,,,33,7,111,175,86,111,29,64,6,10,115,175,30,116,19,50,2,7,27,28,49,166,164,341,,,,,,,,,
2018-540-a678-i186-SF,2018-540,SF,2,,a678,Kevin Anderson,RSA,32.123,i186,John Isner,USA,33.185,8,9,76(6) 67(5) 67(9) 64 2624,3,2,51,48,1,2,https://www.atptour.com/en/scores/2018/540/MS002/match-stats?isLive=False,396,49,4,198,278,166,198,47,80,3,5,213,278,47,218,38,73,4,11,49,50,85,291,298,569,,,,,,,,,,53,6,218,291,171,218,35,73,7,11,206,291,32,198,33,80,2,5,50,49,65,278,271,569,,,,,,,,,
2018-540-d643-n409-SF,2018-540,SF,1,,d643,Novak Djokovic,SRB,31.112,n409,Rafael Nadal,ESP,32.08,12,2,64 36 76(9) 36 108,3,2,29,30,1,0,https://www.atptour.com/en/scores/2018/540/MS003/match-stats?isLive=False,315,23,4,125,176,95,125,24,51,7,11,119,176,50,150,26,60,4,19,29,30,76,210,195,386,,,,,,,,,,9,4,150,210,100,150,34,60,15,19,134,210,30,125,27,51,4,11,30,29,57,176,191,386,,,,,,,,,
2018-540-d643-a678-F,2018-540,F,1,,d643,Novak Djokovic,SRB,31.112,a678,Kevin Anderson,RSA,32.123,12,8,62 62 76(3),3,0,19,10,1,0,https://www.atptour.com/en/scores/2018/540/MS001/match-stats?isLive=False,139,6,4,68,94,52,68,17,26,7,7,69,94,15,49,16,31,4,4,15,14,31,80,100,174,,,,,,,,,,10,5,49,80,34,49,15,31,0,4,49,80,16,68,9,26,0,7,14,15,25,94,74,174,,,,,,,,,
2018-6156-bd20-bl78-Q1,2018-6156,Q1,6,,bd20,Thomaz Bellucci,BRA,30.508,bl78,Bogdan Borza,ROU,21.241,6,,62 60,2,0,12,2,0,0,https://www.atptour.com/en/scores/2018/6156/QS019/match-stats?isLive=False,69,1,4,26,48,21,26,11,22,1,1,32,48,18,34,14,23,5,16,7,7,32,57,64,105,,,,,,,,,,1,5,34,57,16,34,9,23,11,16,25,57,5,26,11,22,0,1,7,7,16,48,41,105,,,,,,,,,
